dispute_id,reason_code,reason_code_label,card_network,dispute_amount,currency,transaction_date,days_to_dispute,product_category,shipping_method,delivery_confirmed,has_delivery_proof,ip_geolocation_match,avs_cvv_match,customer_account_age_days,customer_prior_disputes,customer_prior_orders,has_customer_correspondence,has_3ds_authentication,evidence_needed,outcome
DSP-003102,4860,Credit Not Processed (MC),Mastercard,1584.03,INR,2026-08-29,8,home,standard,True,True,True,neither,237,0,6,False,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-003505,4860,Credit Not Processed (MC),Mastercard,750.39,INR,2026-08-29,12,automotive,pickup,True,True,True,neither,112,0,4,False,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-001038,4853,Cardholder Dispute - Defective,Mastercard,232.99,INR,2026-08-29,9,beauty,express,True,False,True,neither,172,0,5,False,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-003359,4853,Cardholder Dispute - Defective,Mastercard,592.62,INR,2026-08-29,9,grocery,standard,True,False,True,both_match,48,0,7,True,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-004549,4863,Cardholder Does Not Recognize,Mastercard,4099.63,INR,2026-08-29,19,health,pickup,False,False,False,neither,210,3,2,True,False,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_lost
DSP-000062,13.1,Merchandise Not Received,Visa,687.53,INR,2026-08-29,43,electronics,standard,True,True,True,both_match,276,0,5,True,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-002846,13.3,Not as Described,Visa,2056.31,INR,2026-08-29,39,electronics,pickup,True,True,True,both_match,1010,0,11,False,True,"['product_description', 'customer_comms', 'return_policy']",merchant_lost
DSP-004975,4863,Cardholder Does Not Recognize,Mastercard,1697.37,INR,2026-08-29,8,sports,standard,True,True,False,neither,147,0,4,False,False,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_lost
DSP-002053,10.4,Fraud - Card Absent,Visa,1053.3,INR,2026-08-29,0,home,express,False,False,False,avs_only,18,2,2,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_won
DSP-002081,13.6,Credit Not Processed,Visa,186.38,INR,2026-08-29,12,books,standard,True,True,True,both_match,81,0,6,False,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-000147,4855,Goods or Services Not Provided,Mastercard,500.36,INR,2026-08-29,8,toys,express,True,True,True,avs_only,109,0,5,True,False,"['shipping_confirmation', 'delivery_proof', 'signed_receipt']",merchant_lost
DSP-004637,4853,Cardholder Dispute - Defective,Mastercard,1516.17,INR,2026-08-29,14,home,standard,True,True,True,both_match,10,0,3,True,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-004480,4855,Goods or Services Not Provided,Mastercard,526.48,INR,2026-08-29,13,beauty,standard,True,True,True,both_match,177,0,4,False,True,"['shipping_confirmation', 'delivery_proof', 'signed_receipt']",merchant_won
DSP-002658,13.3,Not as Described,Visa,640.85,INR,2026-08-29,19,sports,express,True,True,True,both_match,330,0,5,False,True,"['product_description', 'customer_comms', 'return_policy']",merchant_lost
DSP-002173,4863,Cardholder Does Not Recognize,Mastercard,1409.69,INR,2026-08-29,43,books,express,False,False,False,neither,4,0,3,True,False,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_lost
DSP-004320,13.3,Not as Described,Visa,611.53,INR,2026-08-29,0,automotive,pickup,False,False,True,both_match,219,1,2,False,True,"['product_description', 'customer_comms', 'return_policy']",merchant_won
DSP-002140,10.4,Fraud - Card Absent,Visa,382.95,INR,2026-08-29,14,grocery,pickup,False,False,False,both_match,20,2,1,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_won
DSP-003057,4837,No Cardholder Authorization,Mastercard,1448.55,INR,2026-08-29,0,grocery,pickup,True,False,True,both_match,18,0,2,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_won
DSP-002917,13.6,Credit Not Processed,Visa,1184.74,INR,2026-08-29,11,books,pickup,True,True,False,both_match,26,0,5,False,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-003500,4855,Goods or Services Not Provided,Mastercard,564.56,INR,2026-08-29,13,health,standard,True,True,True,both_match,42,0,5,True,True,"['shipping_confirmation', 'delivery_proof', 'signed_receipt']",merchant_won
DSP-003842,4837,No Cardholder Authorization,Mastercard,567.28,INR,2026-08-29,11,home,pickup,True,True,False,avs_only,74,0,3,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_won
DSP-000422,13.6,Credit Not Processed,Visa,179.13,INR,2026-08-29,24,beauty,same_day,True,True,True,avs_only,130,0,4,True,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-004487,13.1,Merchandise Not Received,Visa,178.34,INR,2026-08-29,28,home,same_day,True,True,False,both_match,1033,0,9,False,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-003702,4837,No Cardholder Authorization,Mastercard,770.7,INR,2026-08-29,15,health,pickup,True,True,False,both_match,73,0,3,True,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_won
DSP-002556,4853,Cardholder Dispute - Defective,Mastercard,156.07,INR,2026-08-29,10,sports,same_day,True,True,True,both_match,169,0,7,False,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-001791,13.1,Merchandise Not Received,Visa,304.71,INR,2026-08-29,0,electronics,express,True,True,True,both_match,412,0,4,False,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-000510,10.4,Fraud - Card Absent,Visa,205.53,INR,2026-08-29,17,health,same_day,False,False,False,both_match,88,0,3,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-002174,4853,Cardholder Dispute - Defective,Mastercard,5026.56,INR,2026-08-29,4,books,standard,True,True,True,both_match,33,0,5,True,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-003022,4860,Credit Not Processed (MC),Mastercard,231.29,INR,2026-08-29,28,books,pickup,True,True,True,cvv_only,395,0,2,True,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-003784,4837,No Cardholder Authorization,Mastercard,468.59,INR,2026-08-29,35,electronics,pickup,False,False,True,cvv_only,27,0,2,False,True,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_lost
DSP-003917,13.3,Not as Described,Visa,793.99,INR,2026-08-29,25,health,pickup,True,False,False,both_match,126,0,5,True,False,"['product_description', 'customer_comms', 'return_policy']",merchant_won
DSP-001732,13.1,Merchandise Not Received,Visa,8481.27,INR,2026-08-29,9,fashion,pickup,True,True,True,both_match,197,0,5,False,False,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-000982,10.4,Fraud - Card Absent,Visa,1269.68,INR,2026-08-29,21,beauty,pickup,True,False,False,cvv_only,30,0,3,False,True,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-001447,4855,Goods or Services Not Provided,Mastercard,264.2,INR,2026-08-29,13,sports,pickup,True,True,True,both_match,278,0,6,True,True,"['shipping_confirmation', 'delivery_proof', 'signed_receipt']",merchant_won
DSP-002137,10.5,Fraud - Counterfeit,Visa,6694.44,INR,2026-08-29,18,books,pickup,True,False,True,neither,56,0,3,False,True,"['emv_chip_data', 'pin_verification']",merchant_won
DSP-001557,4863,Cardholder Does Not Recognize,Mastercard,1104.04,INR,2026-08-29,34,toys,same_day,False,False,False,cvv_only,32,0,2,False,False,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_lost
DSP-002877,13.6,Credit Not Processed,Visa,5281.8,INR,2026-08-29,2,health,same_day,True,True,True,both_match,336,0,3,False,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-002873,13.1,Merchandise Not Received,Visa,151.39,INR,2026-08-29,5,books,same_day,True,True,True,both_match,255,0,5,True,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-003017,13.3,Not as Described,Visa,7448.32,INR,2026-08-29,5,home,same_day,True,True,True,both_match,6,0,5,True,True,"['product_description', 'customer_comms', 'return_policy']",merchant_lost
DSP-001430,4837,No Cardholder Authorization,Mastercard,1961.59,INR,2026-08-29,5,grocery,express,True,True,False,neither,22,0,2,True,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_lost
DSP-000123,13.1,Merchandise Not Received,Visa,593.04,INR,2026-08-29,9,health,same_day,True,False,True,both_match,5,1,8,False,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-004971,13.1,Merchandise Not Received,Visa,752.92,INR,2026-08-29,5,health,same_day,True,True,True,both_match,71,1,6,False,False,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-002570,4837,No Cardholder Authorization,Mastercard,2910.27,INR,2026-08-29,48,fashion,standard,False,False,False,neither,29,0,1,True,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_lost
DSP-004466,4855,Goods or Services Not Provided,Mastercard,4048.08,INR,2026-08-29,16,fashion,same_day,True,True,True,both_match,149,0,3,False,True,"['shipping_confirmation', 'delivery_proof', 'signed_receipt']",merchant_won
DSP-000144,4855,Goods or Services Not Provided,Mastercard,579.72,INR,2026-08-29,19,home,same_day,True,True,True,avs_only,142,0,6,True,False,"['shipping_confirmation', 'delivery_proof', 'signed_receipt']",merchant_won
DSP-003456,13.6,Credit Not Processed,Visa,24310.99,INR,2026-08-29,4,electronics,express,True,True,True,both_match,174,0,5,True,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-003763,10.4,Fraud - Card Absent,Visa,1731.03,INR,2026-08-29,28,home,standard,True,True,False,neither,104,1,1,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-001873,13.3,Not as Described,Visa,2734.05,INR,2026-08-29,4,automotive,pickup,True,False,True,both_match,2,0,5,True,True,"['product_description', 'customer_comms', 'return_policy']",merchant_lost
DSP-000279,13.1,Merchandise Not Received,Visa,1706.25,INR,2026-08-29,25,books,pickup,True,True,True,avs_only,280,0,10,False,False,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_lost
DSP-004995,10.4,Fraud - Card Absent,Visa,1520.1,INR,2026-08-29,12,electronics,pickup,True,True,True,cvv_only,22,3,0,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-003699,13.3,Not as Described,Visa,4524.78,INR,2026-08-29,9,automotive,same_day,True,False,True,both_match,15,0,7,False,False,"['product_description', 'customer_comms', 'return_policy']",merchant_won
DSP-004275,4863,Cardholder Does Not Recognize,Mastercard,1677.5,INR,2026-08-29,11,home,pickup,False,False,True,neither,39,0,0,False,True,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_won
DSP-002270,4853,Cardholder Dispute - Defective,Mastercard,3476.89,INR,2026-08-29,2,grocery,same_day,True,True,True,both_match,326,0,7,True,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-004623,10.4,Fraud - Card Absent,Visa,701.76,INR,2026-08-29,19,electronics,pickup,True,True,False,neither,112,1,1,True,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_won
DSP-003965,10.4,Fraud - Card Absent,Visa,6273.69,INR,2026-08-29,5,toys,standard,True,True,False,both_match,40,0,2,False,True,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-001143,10.4,Fraud - Card Absent,Visa,427.66,INR,2026-08-29,43,grocery,express,False,False,False,both_match,69,0,1,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_won
DSP-003930,13.6,Credit Not Processed,Visa,1565.66,INR,2026-08-29,25,books,same_day,True,True,True,avs_only,34,0,5,True,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-002622,10.4,Fraud - Card Absent,Visa,508.84,INR,2026-08-29,11,automotive,standard,False,False,True,neither,105,0,7,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-004346,4853,Cardholder Dispute - Defective,Mastercard,5555.64,INR,2026-08-29,3,home,pickup,True,True,True,both_match,317,0,7,True,False,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-001241,13.1,Merchandise Not Received,Visa,631.17,INR,2026-08-29,1,home,pickup,True,True,True,both_match,135,0,4,False,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-003809,4855,Goods or Services Not Provided,Mastercard,1146.42,INR,2026-08-29,9,fashion,express,True,True,True,both_match,428,0,5,False,False,"['shipping_confirmation', 'delivery_proof', 'signed_receipt']",merchant_won
DSP-000622,10.5,Fraud - Counterfeit,Visa,4852.35,INR,2026-08-29,6,beauty,standard,True,False,False,both_match,52,1,4,True,False,"['emv_chip_data', 'pin_verification']",merchant_won
DSP-004841,4853,Cardholder Dispute - Defective,Mastercard,582.35,INR,2026-08-29,14,sports,pickup,True,True,True,both_match,35,1,10,False,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_lost
DSP-002758,4860,Credit Not Processed (MC),Mastercard,350.07,INR,2026-08-29,34,health,pickup,False,False,True,both_match,259,0,6,True,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_lost
DSP-000868,4863,Cardholder Does Not Recognize,Mastercard,5372.45,INR,2026-08-29,39,books,pickup,False,False,False,neither,15,1,1,False,False,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_lost
DSP-002951,4855,Goods or Services Not Provided,Mastercard,2977.91,INR,2026-08-29,20,automotive,same_day,True,False,True,both_match,24,0,6,True,False,"['shipping_confirmation', 'delivery_proof', 'signed_receipt']",merchant_won
DSP-004420,4863,Cardholder Does Not Recognize,Mastercard,6870.99,INR,2026-08-29,1,health,pickup,False,False,False,both_match,2,0,1,True,False,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_lost
DSP-004214,10.4,Fraud - Card Absent,Visa,2710.52,INR,2026-08-29,38,electronics,pickup,False,False,True,avs_only,561,1,1,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-004130,13.1,Merchandise Not Received,Visa,2300.56,INR,2026-08-29,13,beauty,pickup,True,True,True,both_match,64,0,5,False,False,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-001283,4853,Cardholder Dispute - Defective,Mastercard,5792.74,INR,2026-08-29,3,beauty,same_day,False,False,True,avs_only,193,0,7,True,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_lost
DSP-004003,4863,Cardholder Does Not Recognize,Mastercard,509.44,INR,2026-08-29,9,sports,same_day,False,False,False,both_match,42,2,3,False,False,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_lost
DSP-000760,13.1,Merchandise Not Received,Visa,402.43,INR,2026-08-29,30,books,same_day,True,True,True,both_match,181,0,5,True,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-001731,13.1,Merchandise Not Received,Visa,195.74,INR,2026-08-29,20,books,pickup,True,True,True,both_match,80,0,2,False,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_lost
DSP-000470,10.5,Fraud - Counterfeit,Visa,4989.15,INR,2026-08-29,5,grocery,express,False,False,True,neither,68,2,4,True,False,"['emv_chip_data', 'pin_verification']",merchant_won
DSP-001588,10.4,Fraud - Card Absent,Visa,107.49,INR,2026-08-29,87,fashion,standard,True,True,False,neither,388,1,2,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-000659,4853,Cardholder Dispute - Defective,Mastercard,19678.91,INR,2026-08-29,1,electronics,pickup,True,True,True,both_match,67,0,1,True,False,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-002180,13.1,Merchandise Not Received,Visa,826.27,INR,2026-08-29,3,sports,standard,True,True,True,both_match,167,0,4,True,False,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-000642,13.1,Merchandise Not Received,Visa,793.89,INR,2026-08-29,45,sports,same_day,True,True,True,both_match,59,0,6,True,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-001543,4853,Cardholder Dispute - Defective,Mastercard,3062.96,INR,2026-08-29,0,sports,same_day,True,True,True,both_match,136,0,5,False,False,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-002713,4837,No Cardholder Authorization,Mastercard,2954.16,INR,2026-08-29,42,fashion,express,True,False,True,cvv_only,68,1,3,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_lost
DSP-003889,4863,Cardholder Does Not Recognize,Mastercard,793.04,INR,2026-08-29,7,beauty,standard,True,False,False,avs_only,1,1,0,False,False,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_lost
DSP-000906,4860,Credit Not Processed (MC),Mastercard,2411.64,INR,2026-08-29,6,books,standard,True,True,True,neither,79,0,8,True,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-002260,10.4,Fraud - Card Absent,Visa,682.05,INR,2026-08-29,41,books,standard,False,False,False,both_match,207,3,1,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-002628,4837,No Cardholder Authorization,Mastercard,784.83,INR,2026-08-29,27,grocery,standard,False,False,False,avs_only,192,3,3,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_lost
DSP-004378,4853,Cardholder Dispute - Defective,Mastercard,1883.84,INR,2026-08-29,4,books,same_day,True,True,True,both_match,146,0,4,True,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-002155,13.6,Credit Not Processed,Visa,1580.06,INR,2026-08-29,1,fashion,same_day,True,True,True,both_match,300,0,5,True,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-000444,13.1,Merchandise Not Received,Visa,3016.78,INR,2026-08-29,5,books,pickup,True,True,True,both_match,556,0,5,True,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-001789,10.4,Fraud - Card Absent,Visa,3839.11,INR,2026-08-29,23,beauty,express,False,False,True,neither,69,1,1,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-001804,4853,Cardholder Dispute - Defective,Mastercard,2696.32,INR,2026-08-29,4,toys,pickup,True,True,True,avs_only,152,0,6,True,False,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-000790,10.4,Fraud - Card Absent,Visa,3090.13,INR,2026-08-29,1,toys,same_day,False,False,False,neither,93,1,2,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_won
DSP-000844,10.4,Fraud - Card Absent,Visa,941.34,INR,2026-08-29,14,sports,same_day,False,False,False,cvv_only,208,1,0,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-001385,10.5,Fraud - Counterfeit,Visa,8894.94,INR,2026-08-29,44,electronics,pickup,True,True,False,neither,6,0,0,False,False,"['emv_chip_data', 'pin_verification']",merchant_won
DSP-000269,4863,Cardholder Does Not Recognize,Mastercard,3759.61,INR,2026-08-29,12,health,same_day,False,False,False,cvv_only,77,0,3,False,False,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_lost
DSP-003673,4837,No Cardholder Authorization,Mastercard,2318.92,INR,2026-08-29,5,electronics,standard,True,True,False,both_match,7,1,2,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_lost
DSP-004017,4860,Credit Not Processed (MC),Mastercard,1971.79,INR,2026-08-29,62,automotive,pickup,True,True,True,both_match,268,0,6,False,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-003086,10.5,Fraud - Counterfeit,Visa,71584.3,INR,2026-08-29,19,electronics,standard,False,False,True,neither,27,0,1,True,False,"['emv_chip_data', 'pin_verification']",merchant_lost
DSP-001642,10.4,Fraud - Card Absent,Visa,398.97,INR,2026-08-29,55,toys,pickup,True,False,True,neither,63,0,1,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-003548,13.3,Not as Described,Visa,626.77,INR,2026-08-29,5,electronics,pickup,True,True,True,cvv_only,50,0,3,False,True,"['product_description', 'customer_comms', 'return_policy']",merchant_won
DSP-003862,13.6,Credit Not Processed,Visa,2049.72,INR,2026-08-29,12,toys,pickup,True,True,True,both_match,244,0,4,True,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_lost
DSP-000200,4837,No Cardholder Authorization,Mastercard,4075.84,INR,2026-08-29,1,sports,pickup,False,False,False,avs_only,71,0,2,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_lost
DSP-003686,4837,No Cardholder Authorization,Mastercard,2772.64,INR,2026-08-29,5,grocery,pickup,True,True,False,neither,287,0,4,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_lost
DSP-001995,4837,No Cardholder Authorization,Mastercard,399.22,INR,2026-08-29,9,health,express,False,False,True,both_match,63,0,0,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_won
DSP-001289,4853,Cardholder Dispute - Defective,Mastercard,1159.46,INR,2026-08-29,1,beauty,express,True,True,True,both_match,345,1,5,True,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_lost
DSP-004329,10.4,Fraud - Card Absent,Visa,3913.92,INR,2026-08-29,21,health,express,True,True,True,neither,63,1,3,True,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-003040,10.4,Fraud - Card Absent,Visa,1692.76,INR,2026-08-29,61,automotive,express,False,False,False,neither,99,0,1,True,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-003363,4863,Cardholder Does Not Recognize,Mastercard,4388.83,INR,2026-08-29,32,fashion,same_day,False,False,True,cvv_only,62,0,0,False,False,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_lost
DSP-001370,4837,No Cardholder Authorization,Mastercard,213.42,INR,2026-08-29,19,electronics,same_day,True,True,False,neither,4,0,2,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_won
DSP-000387,4855,Goods or Services Not Provided,Mastercard,3677.65,INR,2026-08-29,2,sports,express,True,True,True,both_match,261,0,2,False,True,"['shipping_confirmation', 'delivery_proof', 'signed_receipt']",merchant_won
DSP-002323,13.3,Not as Described,Visa,125.66,INR,2026-08-29,42,toys,standard,True,True,True,both_match,258,0,5,True,False,"['product_description', 'customer_comms', 'return_policy']",merchant_won
DSP-003804,4863,Cardholder Does Not Recognize,Mastercard,1678.18,INR,2026-08-29,53,electronics,express,False,False,True,neither,47,0,3,False,True,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_won
DSP-000766,13.3,Not as Described,Visa,173.83,INR,2026-08-29,11,health,same_day,False,False,True,both_match,60,1,8,True,True,"['product_description', 'customer_comms', 'return_policy']",merchant_lost
DSP-003009,13.6,Credit Not Processed,Visa,480.36,INR,2026-08-29,10,health,express,True,True,True,avs_only,699,0,4,False,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-003517,13.3,Not as Described,Visa,7517.83,INR,2026-08-29,5,toys,standard,True,True,True,both_match,129,0,3,False,True,"['product_description', 'customer_comms', 'return_policy']",merchant_won
DSP-001470,13.3,Not as Described,Visa,940.47,INR,2026-08-29,8,toys,standard,True,True,True,cvv_only,20,0,9,True,True,"['product_description', 'customer_comms', 'return_policy']",merchant_lost
DSP-000225,13.1,Merchandise Not Received,Visa,6569.43,INR,2026-08-29,5,fashion,pickup,True,False,True,both_match,30,0,2,True,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-000239,4855,Goods or Services Not Provided,Mastercard,96.5,INR,2026-08-29,0,fashion,same_day,True,True,True,neither,1117,0,7,True,True,"['shipping_confirmation', 'delivery_proof', 'signed_receipt']",merchant_won
DSP-001834,13.1,Merchandise Not Received,Visa,86.93,INR,2026-08-29,6,fashion,pickup,True,True,True,both_match,859,0,6,True,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_lost
DSP-000285,4863,Cardholder Does Not Recognize,Mastercard,604.64,INR,2026-08-29,15,grocery,pickup,True,True,True,neither,28,1,3,True,False,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_lost
DSP-004640,10.4,Fraud - Card Absent,Visa,1392.97,INR,2026-08-29,41,sports,standard,False,False,False,both_match,30,0,0,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-004494,10.4,Fraud - Card Absent,Visa,597.24,INR,2026-08-29,41,books,same_day,False,False,True,both_match,36,2,4,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-000223,13.1,Merchandise Not Received,Visa,422.94,INR,2026-08-29,0,toys,pickup,True,False,True,both_match,288,0,5,True,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-001506,4863,Cardholder Does Not Recognize,Mastercard,3790.58,INR,2026-08-29,9,fashion,same_day,False,False,True,cvv_only,32,1,2,False,False,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_lost
DSP-003892,4853,Cardholder Dispute - Defective,Mastercard,1452.8,INR,2026-08-29,22,toys,pickup,True,True,True,both_match,103,0,4,True,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-004849,13.3,Not as Described,Visa,3498.21,INR,2026-08-29,1,toys,express,True,True,True,neither,300,0,8,False,True,"['product_description', 'customer_comms', 'return_policy']",merchant_lost
DSP-002243,13.1,Merchandise Not Received,Visa,715.71,INR,2026-08-29,8,home,pickup,True,True,True,avs_only,203,0,6,True,False,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-004851,4853,Cardholder Dispute - Defective,Mastercard,1907.59,INR,2026-08-29,15,toys,express,True,True,True,both_match,317,0,8,True,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-004546,13.6,Credit Not Processed,Visa,407.41,INR,2026-08-29,0,electronics,same_day,True,False,True,both_match,806,0,8,False,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-001724,10.4,Fraud - Card Absent,Visa,1722.54,INR,2026-08-29,17,toys,pickup,True,True,False,neither,123,0,2,False,True,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_won
DSP-004889,4853,Cardholder Dispute - Defective,Mastercard,141.75,INR,2026-08-29,20,fashion,express,True,True,True,both_match,264,0,10,True,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-001361,13.1,Merchandise Not Received,Visa,684.12,INR,2026-08-29,10,health,standard,True,False,True,both_match,31,0,4,False,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-003128,4863,Cardholder Does Not Recognize,Mastercard,611.04,INR,2026-08-29,11,beauty,standard,True,False,False,neither,55,1,3,False,False,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_lost
DSP-001199,13.1,Merchandise Not Received,Visa,493.74,INR,2026-08-29,10,automotive,standard,True,True,True,both_match,56,0,5,False,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-000606,10.4,Fraud - Card Absent,Visa,6220.0,INR,2026-08-29,23,home,express,False,False,False,avs_only,96,1,1,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
